IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E57540dn (3GY25A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E67550dh (L3U66A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E67650dh,EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E67650dh (3GY31A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E77428DN,EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E77830dn,EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E78223dn (8GS14A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E78223dn (8GS36A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E78228dn (8GS15A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E78228dn (8GS37A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E78323dn (8GR95A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E78325dn (8GR96A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E78330dn  (8GR97A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E87640dn (X3A87A),EPEAT
IMAGING EQUIPMENT,"HP HP Color LaserJet Managed MFP E87640du,E87650du,E87660du (5CM64A, 5CM65A, 5CM66A)",EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E87650dn (X3A90A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP E87660dn (X3A93A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Managed MFP M577 dnm (B5L49A),EPEAT
IMAGING EQUIPMENT,"HP HP Color LaserJet Pro M155a, M155nw",EPEAT
IMAGING EQUIPMENT,"HP HP Color LaserJet Pro M255dw, 255dn",EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Pro M454dn (W1Y44A),EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Pro M454dw,EPEAT
IMAGING EQUIPMENT,"HP HP Color LaserJet Pro MFP M182n, M183fw",EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Pro MFP M182nw,EPEAT
IMAGING EQUIPMENT,"HP HP Color LaserJet Pro MFP M283fdn, M283fdw, M283cdw",EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Pro MFP M479dw,EPEAT
IMAGING EQUIPMENT,HP HP Color LaserJet Pro MFP M479fdn/M479fdw,EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T100 Printer (BCLAA-1101),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T125 Printer (BCLAA-1101),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T130 Printer (BCLAA-1101),EPEAT
IMAGING EQUIPMENT,HP HP Designjet T1300 44-in PostScript® ePrinter (CR652A),EPEAT
IMAGING EQUIPMENT,HP HP Designjet T1300 44-in PostScript® ePrinter with Encrypted HDD (CR652B),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T1600/ T940 Printer Series (BCLAA-1907),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T1700 Printer Series,EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T1708 Printer Series (BCLAA-1702),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T210/T230/T250 24-in Printer,EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T2530 PostScript®  Multifunction Printer (L2Y26B),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T2600 MFP Series (BCLAA-1907-CA),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T525 Printer Series (BCLAA-1101),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T530 Printer Series (BCLAA-1101),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T630/T650 24-in Printer,EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T630/T650 36-in Printer,EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T730 Printer (BCLAA-1508),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet T830 Multifunction Printer (BCLAA-1508),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet XL 3600 MFP Series (BCLAA-1903),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z6 Printer Series (BCLAA-1702),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z6 Pro Printer,EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z6600 Production Printer(F2S71A),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z6610 Production Printer (BCLAA-1003),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z6800 Photo Production Printer (F2S72A),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z6800 Photo Production Printer with Encrypted HDD (F2S72B),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z6810 Production Printer (BCLAA-1003),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z9 Printer Series (BCLAA-1702),EPEAT
IMAGING EQUIPMENT,HP HP DesignJet Z9+ Pro Printer,EPEAT
IMAGING EQUIPMENT,"HP HP DeskJet  2330 All-in-one Printer (7WN44D, 7WN46D, 7WN45D, 7WQ06B, 7WN43D, 7WQ08B, 7WQ07B, 7WN43A, 7WQ05B, 7WN44A)",EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 1110 Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 1112 Printer,EPEAT
IMAGING EQUIPMENT,"HP HP DeskJet 1200 Printer (7WN05D, 7WN06D, 7WN08D, 7WN65B, 7WN66B, 7WN68B, 7WN07D)",EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2130 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2131 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2132 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2652 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2655 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2700 All-in-One  Printer Series,EPEAT
IMAGING EQUIPMENT,"HP HP DeskJet 2700e All-in-One  Printer Series (26K67A, 26K68A, 26K69A, 26K70A, 26K71A, 26K72A, 2A9Q5A)",EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2720 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2721 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2732 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2752 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 2755 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3630 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3631 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3632 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3633 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP Deskjet 3700 AIO series,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3721 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3722 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3723 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3752 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3755 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet 3758 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Ink Advantage 3635 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Ink Advantage 3636 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Ink Advantage 3638 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Ink Advantage 3835 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Ink Advantage Ultra 4729 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4100 All in One Printer series,EPEAT
IMAGING EQUIPMENT,"HP HP DeskJet Plus 4100e All-in-One Printer series (26Q91A, 26Q93A, 2A9T7A, 2A9U0A  26Q92A)",EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4121 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4122 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4123 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4132 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4140 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4152 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4155 All in One,EPEAT
IMAGING EQUIPMENT,HP HP DeskJet Plus 4158 All in One,EPEAT
IMAGING EQUIPMENT,HP HP Digital Sender Flow 8500 fn2,EPEAT
IMAGING EQUIPMENT,HP HP Envy 4500e All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY 5052 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY 5055 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY 5058 All-in-One Printer (M2U94A),EPEAT
IMAGING EQUIPMENT,"HP HP ENVY 6000e All-in-One Printer series (223N5A, 223N1A, 223N2A)",EPEAT
IMAGING EQUIPMENT,HP HP ENVY 6020 All-In-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY 6052 All-In-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY 6055 All-In-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY 6058 All-In-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY 6075 All-In-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Inspire 7220e series,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Inspire 7900e series,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 6222 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 6252 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 6255 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 6258 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7120 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7155 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7158 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7164 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7820 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7822 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7855 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7858 All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Photo 7864 All-in-One,EPEAT
IMAGING EQUIPMENT,"HP HP ENVY Pro 6400e All-in-One Printer series (223R2A, 223R3A, )",EPEAT
IMAGING EQUIPMENT,HP HP ENVY Pro 6420 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Pro 6452 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Pro 6455 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Pro 6458 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Pro 6464 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP ENVY Pro 6475 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP HD Pro 2 42-in Scanner,EPEAT
IMAGING EQUIPMENT,HP HP HD Pro Scanner (G6H51B),EPEAT
IMAGING EQUIPMENT,HP HP LaerJet Enterprise M725dn,EPEAT
IMAGING EQUIPMENT,HP HP Laser 408dn Printer,EPEAT
IMAGING EQUIPMENT,HP HP Laser MFD 432fdn,EPEAT
IMAGING EQUIPMENT,HP HP Laserjet Enterprise 700 M712dn,EPEAT
IMAGING EQUIPMENT,HP HP Laserjet Enterprise 700 M712xh,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP 830z,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Enterprise Flow MFP M528z, M528c",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP M631h (J8J64A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP M632z  (J8J72A#AAZ),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP M632z (J8J72A#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP M632z (J8J72A#BGJ),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP M633z (J8J78A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP M634h,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP M635z,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Enterprise Flow MFP M635z (#201, #AAZ)",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise Flow MFP M636z,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise flow MFP M830z,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Enterprise M406dn, E40040dn",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M507dn,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Enterprise M507dn (#201, #AAZ)",EPEAT
IMAGING EQUIPMENT,HP HP LASERJET ENTERPRISE M507DNG,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M507x,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M607dn (K0Q15A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M608dn (K0Q18A#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M608dn (K0Q18A#AAZ),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M608dn (K0Q18A#BGJ),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M608x (K0Q19A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M609dh (K0Q22A#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M609dh (K0Q22A#AAZ),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M609dn (K0Q21A#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M609dn (K0Q21A#AAZ),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M609dn (K0Q21A#BGJ),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M609x (K0Q22A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M610dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M611dn,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Enterprise M611dn (#201, #AAZ)",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M611x,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M612dn,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Enterprise M612dn (#201, #AAZ)",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M612x,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M806dn Printer,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise M806x+ Printer,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Enterprise MFP M430f, E42540f",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M528dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M528f,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M631dn (J8J63A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M631z (J8J65A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M632fht (J8J71A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M632h (J8J70A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M633fh (J8J76A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M634dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M634z,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M635fht,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M635h,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Enterprise MFP M636fh,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet M111a, M111w, M110w",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet M208dw, M209dw, M211d, M211dw",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E50145dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E52645dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E60055dn (M0P33A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E60065x (M0P36A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E60075dn (M0P39A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E60155dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E60165dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E60175dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed E60975x (M0P40A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E52645c,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E62565h (J8J74A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E62565z (J8J79A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E62575z (J8J80A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E62665h,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E62665z,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E62675z,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E72535z,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E72535Z (X3A65A#202),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E82540Z (X3A68A#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E82540Z (X3A68A#202),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E82550Z (X3A71A#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E82550Z (X3A71A#202),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E82550z (X3A71A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E82560Z (X3A74A#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E82560z (X3A74A#202),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP E82560z (X3A74A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed Flow MFP M830zm,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E62555dn (J8J66A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E62565hs (J8J73A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E62655dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E62665hs,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E62665hs (#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E72430dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E72535dn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E82540dn (X3A69A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E82540dn+,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Managed MFP E82540du, E82550du, E82560du (5CM59A,5CM60A, 5CM61A)",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E82550dn (X3A72A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E82560dn (X3A75A),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP E82560dn+,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP M725dnm,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Managed MFP M725zm,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet MFP M141a, M141w, M140w, M140w",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet MFP M233dw, M234dw, M234dw, M236d, M236dw",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet MFP M234sdn, M234sdw, M236sdn, M236sdw, M233sdw",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro 3001dw, 3004dn, 3004dw",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro 4001dn, 4001dw (2Z600F, 2Z601F)",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Pro M118dw,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro M15a, M15w (W2G50A, W2G51A )",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro M16a, M17a, M17w (W2G52A, Y5S43A, Y5S47A)",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro M404d, M404dw (W1A51A, W1A56A)",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Pro M404dn (W1A53A#201),EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Pro M501dn,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro MFP 3101fdw, 3103fdw, 3104fdn, 3104fdw",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro MFP 4101dw, 4101fdn, 4101fdw (2Z620F, 2Z618F, 2Z619F)",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Pro MFP M148dw,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Pro MFP M148fdw,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Pro MFP M227fdn,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Pro MFP M227fdw,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Pro MFP M227sdn,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro MFP M28a, M28w (W2G54A , W2G55A)",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro MFP M29w, M31w, M29a, M30a, M30w (Y5S53A, Y5S55A, W2G56A, Y5S50A, Y5S54A)",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Pro MFP M428dw, M428fdn, M428fdw (W1A28A,W1A29A,W1A30A)",EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Tank 1020w,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Tank 2504dw,EPEAT
IMAGING EQUIPMENT,HP HP LaserJet Tank MFP  2606dn,EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Tank MFP 1602w, 1005, 1005w",EPEAT
IMAGING EQUIPMENT,"HP HP LaserJet Tank MFP 2602sdw, 2604sdw, 2606sdw",EPEAT
IMAGING EQUIPMENT,HP HP Latex 110 Printer (M0E30A),EPEAT
IMAGING EQUIPMENT,HP HP Latex 315 Printer (V7L46A),EPEAT
IMAGING EQUIPMENT,HP HP Latex 335 Printer (V7L47A),EPEAT
IMAGING EQUIPMENT,HP HP Latex 360 Printer (B4H70A),EPEAT
IMAGING EQUIPMENT,HP HP Latex 365 (V8L39A),EPEAT
IMAGING EQUIPMENT,HP HP Latex 375 (V8N83A),EPEAT
IMAGING EQUIPMENT,HP HP Latex 570 Printer (N2G70A),EPEAT
IMAGING EQUIPMENT,HP HP Latex 700/ 700W Printer,EPEAT
IMAGING EQUIPMENT,HP HP Latex 800/ 800W Printer,EPEAT
IMAGING EQUIPMENT,HP HP Neverstop Laser 1001nw,EPEAT
IMAGING EQUIPMENT,"HP HP Neverstop Laser MFP 1202w, 1202nw",EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 200 Mobile Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 250 Mobile All-In-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 3830 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 5252 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 5255 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 5258 All-in-One Printer (M2U84A),EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 5258 All-in-One Printer (Z4B12A),EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 6950 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 6951 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 6954 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 6962 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP Officejet 7110 Wide Format ePrinter,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet 8010/8012/8015 All-in One Printer ,EPEAT
IMAGING EQUIPMENT,HP HP Officejet Pro 6230 ePrinter (E3E03A),EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 6960 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 6968 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 6970 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 6975 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 6978 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 7720 Wide Format All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 7730 Wide Format All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 7740 Wide Format All-in-One,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8020/8022/8025/8028,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8020e All-in-One Printer series,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8030/8035 All-in One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8030e All-in-One series,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8210 Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8216 Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8730 All-in-One Printer series,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8740 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 8745 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 9010/9012/9015/9018 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 9010e All-in-One Printer series,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 9020/9025/9028 All-in-One Printer,EPEAT
IMAGING EQUIPMENT,HP HP OfficeJet Pro 9020e All-in-One Printer series,EPEAT
IMAGING EQUIPMENT,HP HP PageWide 352dw Printer,EPEAT
